ID,OrgstructureID,E_COMPANY,E_BRANCH,E_UNIT,E_DIVISION,E_DEPARTMENT,E_TEAM,E_SECTION,E_OU_L8,E_OU_L9,E_OU_L10,E_OU_L11,E_OU_L12,E_COMPANY_CODE,E_BRANCH_CODE,E_UNIT_CODE,E_DIVISION_CODE,E_DEPARTMENT_CODE,E_TEAM_CODE,E_SECTION_CODE,E_OU_L8_CODE,E_OU_L9_CODE,E_OU_L10_CODE,E_OU_L11_CODE,E_OU_L12_CODE,ServerUpdate,ServerCreate,UserUpdate,UserCreate,DateCreate,DateUpdate,UserLockID,DateLock,IsDelete,IPCreate,IPUpdate,E_COMPANY_E,E_BRANCH_E,E_UNIT_E,E_DIVISION_E,E_DEPARTMENT_E,E_TEAM_E,E_SECTION_E,SortID,OrgParent1,OrgParent2,OrgParentCode1,OrgParentCode2,OrgParentEN1,OrgParentEN2
ACB7DD2D-C2D7-4E43-8467-77623CCC6C34,EFE78A3C-6C52-4BCA-BBBC-18612BAFF148,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,NULL,Bp. Nghiệp vụ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,TIC,NULL,642002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3699213,TIC 1,Khối SX Wash,642000,640000,NULL,NULL
E9080009-612D-47F4-83C7-7776C5433955,ECAFD291-E4AF-4CA3-83A6-2D66A5E1B817,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Công ty Cổ Phần Quốc Tế Phong Phú - Thành phố Hà Nội,Ban cơ điện - bảo trì,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,180001,180010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3699372,Chi nhánh Công ty Cổ Phần Quốc Tế Phong Phú - Thành phố Hà Nội,CÔNG TY CP QUỐC TẾ PHONG PHÚ,180001,PPJ,NULL,
CF607862-3A34-43EB-A077-77795DFCF395,CF4E4D18-75A6-453A-B977-EA2B52CD82D8,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Chuyền may,Chuyền 15,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,FC_470000,471000,471015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,Nhà máy May Xu?t kh?u Phong Phú Ðà N?ng B,NULL,NULL,3700806,Chuyền may,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,471000,FC_470000,NULL,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B
72983B35-05BA-4F3B-AC17-777B0FC0E4D7,B6FCF905-6138-4EA9-B0E3-2F7641538D55,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 1 (Khu A),Xưởng May,Chuyền 01,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,600000,FC_632000,632005,6321005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3699384,Xưởng May,NM May 1 (Khu A),632005,FC_632000,NULL,NULL
6B89EAB2-A270-49F2-A718-77A4F0ED269E,F8611FFB-9EDA-4E38-A7D4-070DE126B98D,PHONG PHÚ GROUP,Gấp xếp - Đóng thùng,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Chuyền may,Bộ phận Hoàn tất,NULL,NULL,NULL,NULL,NULL,PPG,471238,PPJ,340000,FC_470000,471000,471038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,Nhà máy May Xu?t kh?u Phong Phú Ðà N?ng B,NULL,NULL,3699076,Bộ phận Hoàn tất,Chuyền may,471038,471000,NULL,NULL
F741B605-0FE9-42CE-92C6-77A98945F394,BE7870ED-DD86-4EB6-81B1-EDCE06D21EAC,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Trung tâm hoàn tất Phong Phú - Thủ Đức,Chuyền may,Chuyền 03,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,250000,251000,251003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3700824,Chuyền may,Trung tâm hoàn tất Phong Phú - Thủ Đức,251000,250000,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ
BA82C662-3857-4138-8121-77ABF24D2463,ADF51B5A-3094-45D5-B313-F442F1225671,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,NULL,BP. Kỹ thuật,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,TIC,NULL,642011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3700889,BP. Wash,TIC 1,642003,642000,NULL,NULL
6281E0AD-1D7E-420B-80E0-77C743D18AB0,8FD9D95F-6B64-45B9-818C-BEF1E62A57C2,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy Wash Đà Nẵng B ( Wrinkle Free),Bộ phận Kỹ thuật,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,FC_460000,461200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,CHI NHÁNH THÀNH PH? ÐÀ N?NG - CÔNG TY C? PH?N QU?C T? PHONG PHÚ,NULL,NULL,3700484,Nhà máy Wash Đà Nẵng B ( Wrinkle Free),Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,FC_460000,340000,CHI NHÁNH THÀNH PHỐ ĐÀ NẴNG - CÔNG TY CỔ PHẦN QUỐC TẾ PHONG PHÚ,CHI NHÁNH TP ĐÀ NẴNG - CÔNG TY CP QUỐC TẾ PHONG PHÚ 
02798B73-F753-43DA-81EB-77CB4BD46325,E1B7E251-BC2B-4C6E-86C7-D50AABE31DE1,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Khối Văn Phòng,Phòng Kế hoạch sản xuất,Nhóm Kế hoạch sản xuất,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,0,50001,50000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,3700645,Phòng Kế hoạch sản xuất,Khối Văn Phòng,50001,0,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ
E4059835-427D-47E7-87A3-78226850D637,394F505F-A63C-40F0-B2D0-38DB88218613,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Công ty Cổ phần Vinatex Hoàng Mai,Xưởng may 02,Chuyền may,Chuyền 03,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,FC_290000,292001,292021,291061,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3699470,Chuyền may,Xưởng may 02,292021,292001,NULL,NULL
800DBD4A-C2B3-45F7-9367-7829FA8A2945,D8735ABF-7307-4615-92A5-30D16B72393D,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Trung tâm hoàn tất Phong Phú Linh Trung,Bô phận Hoàn tất,Bộ phận đóng nút,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_480000,480007,480017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3699392,Bô phận Hoàn tất,Trung tâm hoàn tất Phong Phú Linh Trung,480007,FC_480000,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ
549BF63F-B31B-4554-8891-783CB5A53055,4B79908F-C199-4BE4-B923-2307A367B720,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN CÔNG NGHỆ WASH HNC,Nhà máy Wash HNC,Bộ phận PP SPRAY,PP SPRAY A,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_HNC,940002,706000,706030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3699292,Bộ phận PP SPRAY,Nhà máy Wash HNC,706000,940002,NULL,NULL
211EA686-88EC-451D-AF59-7855779E000C,0DFBB603-F087-4C02-9F2E-EA19976BA74D,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh VTJ TP. Đà Nẵng,Dự Án,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,VTJÐN,581700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3700803,Chi nhánh VTJ TP. Đà Nẵng,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,VTJÐN,VTJ,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ
550C2ACE-1F5A-4EAA-963E-785FEB7CA729,5FF1D047-39CB-49E7-80D9-A81E962289A4,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Khối Văn Phòng,Nhóm Kinh doanh 04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,0,360000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,3700317,Khối Văn Phòng,CÔNG TY CP QUỐC TẾ PHONG PHÚ,0,PPJ,CÔNG TY CP QUỐC TẾ PHONG PHÚ,
B4282257-C09B-405F-A342-786BD8E17E43,90545D0F-6816-4551-A140-D044B04F2CD8,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,Phòng quản lý chất lượng,Bộ phận QA,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PY,FC_P02,P02400,P02401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N Ð?U TU QU?C T? PHONG PHÚ - PHÚ YÊN,NULL,NULL,NULL,NULL,3700606,Phòng quản lý chất lượng,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,P02400,FC_P02,NULL,NULL
FE4E71B2-733F-4A13-A5EB-7880C2CD1319,0F77E672-A735-41FB-9B8B-A73D839F5780,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Chuyền may,Chuyền 13,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,FC_470000,471000,471013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,Nhà máy May Xu?t kh?u Phong Phú Ðà N?ng B,NULL,NULL,3700312,Chuyền may,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,471000,FC_470000,NULL,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B
2CF2F1F3-B835-4CF9-BA5A-78846152BD62,3031BCB4-8CC7-47F6-89EF-13C4D7B8174E,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Trung tâm hoàn tất Phong Phú Linh Trung,Bô phận Hoàn tất,Bộ phận cắt chỉ,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_480000,480007,480018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3699170,Bô phận Hoàn tất,Trung tâm hoàn tất Phong Phú Linh Trung,480007,FC_480000,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ
BDCE8652-309F-4703-B4EA-7898736870E6,5C718685-7F7F-4865-AAFA-DCFB4FFE678F,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,Bộ phận hoàn tất,Làm sạch + khuy nút + tẩy hàng,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PY,FC_P02,P02110,P02112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N Ð?U TU QU?C T? PHONG PHÚ - PHÚ YÊN,NULL,NULL,NULL,NULL,3700711,Bộ phận hoàn tất,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,P02110,FC_P02,NULL,NULL
19EC0A99-CDF2-4535-AE4E-789F3E2AE1C6,0ECEC997-E81B-49AC-A8D3-7F4C1FC4A556,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may Jeans Xuất Khẩu,Bộ phận Kho,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_230000,230700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3700011,Nhà máy may Jeans Xuất Khẩu,CÔNG TY CP QUỐC TẾ PHONG PHÚ,FC_230000,PPJ,CÔNG TY CP QUỐC TẾ PHONG PHÚ,
6814E71A-22F5-49CB-A83A-78ED3B8E52B9,1C07BEE3-67E2-47B1-BE5A-7080C08AC31D,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_HPH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3699911,PHONG PHÚ GROUP,NULL,PPG,NULL,,NULL
A7F647FC-5701-4B37-9EB5-790220E1FBB6,2F0D05EA-F218-421D-8153-FA5DBBD45300,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Nhà máy Dệt Kim,Bộ phận QC,QC May,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_HPH,820000,826000,826004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3700930,Bộ phận QC,Nhà máy Dệt Kim,826000,820000,NULL,NULL
7D1C8728-AE30-4E31-9379-7910C12B0F78,DE80FE74-9C66-45AE-8937-53FD0E9B2107,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 1 (Khu A),BP Nghiệp Vụ,BP. KHSX,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,600000,FC_632000,632001,632003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3699672,BP Nghiệp Vụ,NM May 1 (Khu A),632001,FC_632000,NULL,NULL
4011C64B-0EF5-4B1D-A02B-797419DCB78A,721958AD-A353-4EB5-9BF7-CA14C6C9D546,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may Jeans Xuất Khẩu,Bộ phận thêu ,Bộ phận Giao nhận,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_230000,451101,450300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,CÔNG TY C? PH?N QU?C T? PHONG PHÚ,NULL,NULL,3700567,Bộ phận thêu ,Nhà máy may Jeans Xuất Khẩu,451101,FC_230000,CÔNG TY CỔ PHẦN QUỐC TẾ PHONG PHÚ,CÔNG TY CP QUỐC TẾ PHONG PHÚ
FC302B8C-2FCC-4804-8EBB-79B301C5F92D,31BAFA0D-B449-4688-A3DC-07CB29ADBA27,PHONG PHÚ GROUP,NULL,Nhà máy may Thun Xuất Khẩu Phong Phú Sài Gòn,NULL,Chuyền may,NULL,Chuyền 12,NULL,NULL,NULL,NULL,NULL,PPG,NULL,320000,NULL,321000,NULL,321012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,NULL,3699084,Chuyền may,Nhà máy may Thun Xuất Khẩu Phong Phú Sài Gòn,321000,320000,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ
D0D7C297-3549-4313-8682-7A3DB07F19B8,A9A1D11A-D9A4-4245-9C07-C8C6F4024D9E,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may Jeans Xuất Khẩu,Bộ phận thêu ,Bộ phận thêu,Ca Thêu 1,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_230000,451101,451000,451001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,CÔNG TY C? PH?N QU?C T? PHONG PHÚ,NULL,NULL,3700558,Bộ phận thêu,Bộ phận thêu ,451000,451101,NULL,CÔNG TY CỔ PHẦN QUỐC TẾ PHONG PHÚ
222BFF5C-FBD3-4C7D-A83C-7A4BE91495C2,87F200D2-5365-49C5-AF1E-03E3FDCB1A7C,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Bộ phận may mẫu,Văn phòng may mẫu,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,381600,381610,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,NULL,NULL,NULL,3699047,Bộ phận may mẫu,Xưởng Thêu Đà Nẵng,381600,FC_380000,NULL,CHI NHÁNH TP. ĐÀ NẴNG - CÔNG TY CP QUỐC TẾ PHONG PHÚ
051EE4F1-0EF7-4BAA-AD9E-7A9CCCCDEB8A,AE321027-194E-4F95-AF00-E8D9C88FF983,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,NULL,Bộ phận PP,PP ca A,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,TIC,NULL,T12000,T12002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3700792,Bộ phận PP,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,T12000,TIC,NULL,NULL
0ADCA64E-C4DA-4D93-8D3D-7AA16AA96E4F,EFCA8DDC-623B-4BB9-B430-73F6056AD48D,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Bộ phận Quản lý chất lượng ( BP. QC ),NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,FC_470000,471200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,Nhà máy May Xu?t kh?u Phong Phú Ðà N?ng B,NULL,NULL,3699939,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,FC_470000,340000,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,CHI NHÁNH TP ĐÀ NẴNG - CÔNG TY CP QUỐC TẾ PHONG PHÚ 
B147E0A7-07CA-4777-99CF-7AC95A5A5421,563DF8EB-DB00-44D4-A556-BD99BD4BC533,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Thời Trang Phong Phú (Wash Linh Trung),Bộ phận HCNS - Kế Toán,Giao nhận + Tài xế,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_270000,270200,270204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,CÔNG TY C? PH?N QU?C T? PHONG PHÚ,CÔNG TY C? PH?N QU?C T? PHONG PHÚ,NULL,3700475,Bộ phận HCNS - Kế Toán,Nhà máy Thời Trang Phong Phú (Wash Linh Trung),270200,FC_270000,CÔNG TY CỔ PHẦN QUỐC TẾ PHONG PHÚ,CÔNG TY CP QUỐC TẾ PHONG PHÚ
6400806F-445E-4DD2-9C2F-7AD33F67708F,FC9DD3CF-65D0-4196-B339-1B4D8FA3EA92,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Khối Văn Phòng,Chi nhánh thành phố Hồ Chí Minh,Phòng Công nghệ,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,0,580000,580002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3699235,Chi nhánh thành phố Hồ Chí Minh,Khối Văn Phòng,580000,0,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ
F2F278A1-B03F-4CF2-A7DD-7ADABA2F6513,F0632CFF-F8CA-4B2D-B30A-6E6C5F7E2B2E,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng A,Bộ phận Hoàn Tất,"Bộ phận gấp xếp, bắn nhãn, đóng gói",NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,FC_310000,311300,311304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,CHI NHÁNH TP. ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,3699899,Bộ phận Hoàn Tất,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng A,311300,FC_310000,NULL,CHI NHÁNH TP. ĐÀ NẴNG - CÔNG TY CP QUỐC TẾ PHONG PHÚ
D9762621-F6C7-4148-B684-7AE9D91BBB95,E7A55715-2C6F-4688-98C5-ABA39CAB6A0B,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Xưởng Thêu Đà Nẵng,Bộ phận Thêu,Văn phòng Thêu,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,FC_380000,381500,381501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,CHI NHÁNH TP. ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,3700344,Bộ phận Thêu,Xưởng Thêu Đà Nẵng,381500,FC_380000,NULL,CHI NHÁNH TP. ĐÀ NẴNG - CÔNG TY CP QUỐC TẾ PHONG PHÚ
59F2DEE1-1E4D-4B31-B7B7-7B1C3B7C9A08,584FA771-AF4F-4E59-A0DB-5C679D90553F,PHONG PHÚ GROUP,NULL,CÔNG TY TNHH DỆT MAY VTJ TOMS,Nhà Máy Nhuộm,NULL,Nhóm 1,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_VIT,FC_VIT_90000,NULL,V90001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3699735,Nhà Máy Nhuộm,CÔNG TY TNHH DỆT MAY VTJ TOMS,FC_VIT_90000,FC_VIT,NULL,NULL
